SaleID,price
150133,6183.696
150134,14021.293
150135,1275.3049
150136,1469.588
150137,2767.308
150138,6955.738
150139,925.5857
150140,1432.8767
150141,2441.8625
150142,9196.918
150143,5934.153
150144,819.6716
150145,1981.4669
150146,7160.5674
150147,1381.2899
150148,2289.7551
150149,691.8357
150150,3562.432
150151,7297.556
150152,618.933
150153,1136.9884
150154,19707.182
150155,2664.4856
150156,348.9606
150157,5369.317
150158,1203.0897
150159,8596.459
150160,47461.62
150161,901.1714
150162,740.9094
150163,788.1301
150164,4975.252
150165,3706.8813
150166,6990.4775
150167,2493.2214
150168,5233.8525
150169,2583.0796
150170,2835.857
150171,3732.946
150172,1797.9456
150173,6672.046
150174,2563.0913
150175,618.968
150176,21729.03
150177,153.54631
150178,1434.9086
150179,3486.598
150180,442.83627
150181,1399.7089
150182,6256.2095
150183,1001.94073
150184,470.43167
150185,9223.873
150186,2499.9292
150187,15848.879
150188,3076.609
150189,4816.46
150190,5496.1777
150191,119.50392
150192,2460.9768
150193,3954.496
150194,15891.303
150195,853.32764
150196,18466.16
150197,3352.8103
150198,3606.5842
150199,3141.6692
150200,2314.528
150201,9110.851
150202,2133.2222
150203,481.47336
150204,4094.5784
150205,991.39276
150206,13144.849
150207,2004.2687
150208,1530.1602
150209,2037.4882
150210,6230.472
150211,9857.5205
150212,9494.016
150213,1025.0815
150214,4743.821
150215,114.72145
150216,30686.268
150217,2602.8352
150218,11316.832
150219,10940.086
150220,2317.3013
150221,9401.935
150222,1117.8376
150223,5290.2705
150224,844.87256
150225,852.89453
150226,5350.0015
150227,580.5945
150228,949.3173
150229,832.7945
150230,5080.84
150231,942.19965
150232,9422.588
150233,1913.2745
150234,827.52496
150235,3088.3176
150236,688.5702
150237,1332.3179
150238,426.98325
150239,1342.3942
150240,7709.254
150241,2385.386
150242,10282.182
150243,3749.2568
150244,239.81514
150245,1681.198
150246,2266.0037
150247,2740.42
150248,807.2881
150249,4233.167
150250,832.4008
150251,908.3717
150252,14842.302
150253,1540.7347
150254,4587.2695
150255,9899.925
150256,520.17487
150257,6847.3447
150258,8986.094
150259,1879.2911
150260,9745.32
150261,2203.1213
150262,842.9038
150263,4514.271
150264,752.632
150265,1841.2339
150266,376.944
150267,4826.132
150268,1336.3882
150269,7266.464
150270,1055.6392
150271,4236.6396
150272,27178.162
150273,24182.672
150274,610.08887
150275,121.13533
150276,1806.9727
150277,10620.162
150278,41454.31
150279,8811.832
150280,3322.282
150281,940.1775
150282,686.5699
150283,23999.021
150284,4242.5454
150285,6556.91
150286,18519.074
150287,912.7321
150288,1666.6458
150289,368.22095
150290,5235.881
150291,22809.12
150292,8888.636
150293,3452.338
150294,14459.469
150295,1153.5753
150296,9561.213
150297,432.66223
150298,3264.4944
150299,84.418396
150300,4399.5317
150301,30423.49
150302,752.4523
150303,3776.4373
150304,869.0689
150305,2325.8157
150306,4586.3984
150307,12701.617
150308,1297.103
150309,1949.4854
150310,1074.427
150311,8966.515
150312,10014.902
150313,7038.019
150314,523.0624
150315,1679.3811
150316,19469.705
150317,18384.076
150318,5360.528
150319,17273.902
150320,3543.0842
150321,2448.3855
150322,4204.134
150323,10574.674
150324,887.8028
150325,1352.7976
150326,519.6309
150327,391.07904
150328,2192.445
150329,7803.761
150330,9796.039
150331,134.19894
150332,48861.855
150333,2640.909
150334,193.79865
150335,10328.212
150336,748.26337
150337,3858.914
150338,12408.88
150339,3182.9502
150340,12082.039
150341,6439.972
150342,2822.8325
150343,2827.6511
150344,3719.047
150345,14682.241
150346,4525.2695
150347,7435.343
150348,2414.479
150349,1641.0759
150350,1803.9712
150351,22776.738
150352,12096.396
150353,1376.0834
150354,2238.2527
150355,13681.62
150356,1867.1895
150357,690.04175
150358,13244.397
150359,6332.5063
150360,4051.1074
150361,1944.9628
150362,2887.2026
150363,22800.363
150364,1034.9114
150365,11879.823
150366,5687.163
150367,28059.395
150368,1963.6979
150369,1340.0619
150370,868.7141
150371,11751.287
150372,1731.8724
150373,4681.1113
150374,3925.4067
150375,2428.36
150376,810.30524
150377,6848.7905
150378,10310.418
150379,3092.5413
150380,4368.218
150381,5904.2944
150382,12871.772
150383,3662.0095
150384,4167.2847
150385,1525.7919
150386,5366.417
150387,6407.874
150388,5659.9517
150389,850.321
150390,164.91736
150391,1286.3959
150392,1298.5753
150393,2069.0947
150394,1720.2185
150395,2067.7312
150396,2527.3108
150397,6756.9854
150398,16971.535
150399,719.07794
150400,7879.8545
150401,7206.4985
150402,1235.3848
150403,1155.2482
150404,7074.381
150405,6644.1484
150406,4166.6777
150407,2305.6628
150408,8505.492
150409,16638.812
150410,10707.0625
150411,4717.393
150412,2921.7405
150413,5537.5513
150414,12997.555
150415,9461.902
150416,16053.736
150417,1779.6162
150418,2200.1482
150419,1018.351
150420,9064.631
150421,4962.523
150422,19083.605
150423,860.8207
150424,7701.8774
150425,4080.9731
150426,8341.653
150427,450.50964
150428,13915.975
150429,6053.0244
150430,2618.3193
150431,1495.2554
150432,721.9481
150433,10089.523
150434,2276.5417
150435,47261.58
150436,814.5399
150437,596.6971
150438,1815.6213
150439,1076.2773
150440,1378.1438
150441,425.02304
150442,3355.3835
150443,3314.8796
150444,14611.153
150445,17909.375
150446,10920.976
150447,218.29538
150448,13685.577
150449,23442.033
150450,5548.8994
150451,1120.8076
150452,4570.8257
150453,10137.169
150454,6889.8374
150455,8512.378
150456,16864.291
150457,1395.6857
150458,9989.924
150459,10229.602
150460,3865.1116
150461,1499.8029
150462,7456.6636
150463,3508.8232
150464,6494.207
150465,11896.328
150466,1950.7664
150467,13434.18
150468,4696.2646
150469,4445.811
150470,1827.4463
150471,4082.4788
150472,10589.486
150473,3151.3418
150474,1320.6528
150475,873.9615
150476,876.0852
150477,5271.1855
150478,674.5795
150479,1432.0978
150480,4406.246
150481,1453.9391
150482,1138.9698
150483,2802.1687
150484,1902.7112
150485,1416.8975
150486,815.9532
150487,1057.0048
150488,989.0838
150489,1138.8032
150490,9889.153
150491,10264.589
150492,4644.114
150493,4090.4521
150494,14537.061
150495,8284.368
150496,2202.9111
150497,3311.0825
150498,57518.543
150499,10291.688
150500,3640.3267
150501,7130.2495
150502,7975.989
150503,14666.246
150504,2253.6895
150505,4204.6045
150506,2575.367
150507,2013.8169
150508,1260.5046
150509,9191.001
150510,3908.0063
150511,2062.7668
150512,6817.733
150513,1073.073
150514,630.79346
150515,2264.4326
150516,861.0054
150517,806.8367
150518,2199.7026
150519,5778.858
150520,5540.055
150521,8993.296
150522,16044.756
150523,22361.707
150524,2916.2722
150525,14431.427
150526,646.22986
150527,1160.3186
150528,7730.9995
150529,2874.637
150530,7724.961
150531,6319.617
150532,7262.6987
150533,1442.9397
150534,14013.964
150535,12496.479
150536,5777.085
150537,585.67316
150538,2311.5947
150539,10701.856
150540,14441.183
150541,8536.49
150542,1489.7135
150543,10297.729
150544,7444.604
150545,854.4037
150546,4447.4326
150547,1936.7476
150548,1958.9957
150549,816.8572
150550,3108.7698
150551,30050.613
150552,6796.827
150553,1893.9674
150554,8586.456
150555,4251.7456
150556,22364.188
150557,6140.822
150558,2988.6223
150559,5174.873
150560,2338.537
150561,2770.3796
150562,1084.1246
150563,8984.054
150564,14166.406
150565,2120.0293
150566,3792.5208
150567,1322.5178
150568,1144.0333
150569,7275.3877
150570,1351.7915
150571,14698.771
150572,2224.2012
150573,9407.157
150574,12533.46
150575,820.7405
150576,1541.9087
150577,428.76572
150578,13846.994
150579,325.56595
150580,4211.88
150581,29096.783
150582,4495.5864
150583,2905.247
150584,12065.569
150585,223.00668
150586,13617.478
150587,3517.4963
150588,477.72452
150589,5543.0557
150590,11412.345
150591,11951.969
150592,1383.1571
150593,14579.455
150594,1943.7183
150595,23841.375
150596,1879.5819
150597,7096.988
150598,5133.4824
150599,476.0527
150600,8646.8125
150601,1699.745
150602,19962.219
150603,10777.76
150604,1766.2736
150605,2121.8994
150606,5801.4287
150607,4416.472
150608,1281.685
150609,1067.0112
150610,1677.5792
150611,1690.6947
150612,8218.6875
150613,741.7879
150614,30462.395
150615,186.62415
150616,10417.319
150617,493.5002
150618,1872.9404
150619,12436.557
150620,3597.0066
150621,8606.033
150622,9969.325
150623,9940.001
150624,421.4421
150625,4991.4795
150626,3192.3936
150627,7114.5503
150628,547.65356
150629,924.5126
150630,4749.1704
150631,16200.636
150632,1782.0627
150633,6508.6724
150634,7715.0054
150635,1931.6146
150636,6202.3657
150637,448.45816
150638,13768.224
150639,6760.622
150640,880.3875
150641,21391.922
150642,9222.498
150643,5776.283
150644,23380.426
150645,20457.852
150646,11498.463
150647,3174.2278
150648,4592.4995
150649,13915.669
150650,4099.1934
150651,1312.6096
150652,27138.428
150653,828.1801
150654,3423.6772
150655,3384.8394
150656,927.6878
150657,14410.335
150658,1312.4255
150659,8197.092
150660,1129.0181
150661,356.34866
150662,7589.729
150663,2888.3945
150664,10514.957
150665,624.1986
150666,1452.8727
150667,6247.8486
150668,3954.4856
150669,4843.08
150670,7373.8975
150671,4107.624
150672,2004.4191
150673,4235.9893
150674,18654.406
150675,4499.702
150676,1329.997
150677,888.79877
150678,2117.139
150679,3816.5217
150680,2774.2834
150681,26407.064
150682,2619.163
150683,7125.67
150684,2658.4675
150685,933.16724
150686,16706.875
150687,2829.5254
150688,1883.0195
150689,1082.1323
150690,959.0808
150691,12996.697
150692,849.31995
150693,5513.2446
150694,4636.2026
150695,7142.3345
150696,1324.0505
150697,2502.7039
150698,35545.883
150699,1411.583
150700,25530.564
150701,1129.7333
150702,9424.976
150703,13545.878
150704,5888.8613
150705,1011.4166
150706,11345.701
150707,4983.899
150708,1318.8273
150709,1854.7031
150710,11237.483
150711,4483.8076
150712,6750.021
150713,7153.8794
150714,2507.6904
150715,19287.77
150716,317.09665
150717,44627.54
150718,8733.034
150719,5178.3384
150720,7196.8022
150721,3361.4927
150722,3024.6853
150723,3437.9397
150724,1513.9229
150725,923.26953
150726,1530.9402
150727,11078.366
150728,31565.31
150729,3232.058
150730,6064.0034
150731,6343.4395
150732,13054.115
150733,3115.2666
150734,2968.739
150735,5469.178
150736,2661.6118
150737,24767.78
150738,15216.372
150739,1746.0564
150740,362.46967
150741,5267.903
150742,298.39935
150743,678.1869
150744,1295.8864
150745,1084.8416
150746,2586.1433
150747,1043.2784
150748,10508.968
150749,1204.9789
150750,1325.6073
150751,6616.9556
150752,73900.875
150753,9527.028
150754,1140.9606
150755,1407.9996
150756,11201.27
150757,22657.22
150758,69141.59
150759,623.3307
150760,987.39056
150761,3378.546
150762,700.9148
150763,12367.355
150764,11302.793
150765,2575.685
150766,2545.1365
150767,2644.5286
150768,4035.3088
150769,3555.8052
150770,961.1054
150771,1084.5356
150772,408.4113
150773,1645.6215
150774,3086.1523
150775,2234.8088
150776,2359.9612
150777,16174.17
150778,2592.6914
150779,1815.7004
150780,14696.205
150781,4783.521
150782,33491.48
150783,742.5525
150784,1922.4636
150785,12457.26
150786,8404.539
150787,1038.5038
150788,22523.402
150789,2747.6548
150790,2473.217
150791,7749.8105
150792,485.87552
150793,2385.2922
150794,6377.17
150795,3505.6401
150796,9244.783
150797,4252.6934
150798,1846.9388
150799,7324.671
150800,1910.9371
150801,7968.1333
150802,803.7897
150803,15349.74
150804,6633.5728
150805,5041.447
150806,12693.917
150807,5940.0703
150808,16459.223
150809,2484.153
150810,236.0936
150811,944.68054
150812,1352.1884
150813,856.1529
150814,1134.6654
150815,1697.9727
150816,1759.0797
150817,22350.494
150818,7871.936
150819,724.999
150820,10258.05
150821,6304.147
150822,7636.294
150823,1771.2662
150824,2296.2922
150825,2585.6255
150826,2790.4607
150827,11990.69
150828,13861.6
150829,5899.281
150830,1354.7216
150831,1243.61
150832,8858.265
150833,4012.885
150834,7826.34
150835,4334.0874
150836,11563.071
150837,822.7506
150838,524.577
150839,6267.1206
150840,7157.058
150841,2007.2959
150842,837.05743
150843,3298.927
150844,3184.6208
150845,4860.308
150846,7873.9243
150847,1484.1215
150848,6559.7305
150849,1372.9626
150850,11582.998
150851,15226.319
150852,14738.909
150853,2850.4387
150854,2733.0303
150855,3155.1545
150856,1640.5
150857,1130.1359
150858,107.84911
150859,10531.188
150860,1605.4119
150861,1196.903
150862,1429.2343
150863,2996.4802
150864,3485.633
150865,6957.294
150866,225.96378
150867,20255.086
150868,5659.187
150869,2442.7524
150870,1401.0148
150871,3386.5168
150872,1611.7418
150873,3901.0747
150874,405.11542
150875,2815.574
150876,2019.3394
150877,781.02203
150878,5212.8184
150879,11156.493
150880,792.4277
150881,180.09457
150882,21067.326
150883,1206.3036
150884,23999.781
150885,15047.637
150886,296.89844
150887,6821.346
150888,873.199
150889,2051.5488
150890,5156.641
150891,3573.3962
150892,1185.5898
150893,1320.0643
150894,7654.3647
150895,1023.9252
150896,2919.886
150897,17049.838
150898,8769.9375
150899,1518.7903
150900,6238.4556
150901,6094.5776
150902,531.9035
150903,29936.887
150904,1620.6691
150905,2290.945
150906,8939.877
150907,1302.8743
150908,3036.1062
150909,1531.7751
150910,842.61847
150911,7324.7837
150912,5380.3086
150913,5999.9053
150914,3871.2861
150915,4545.347
150916,1745.0962
150917,9202.045
150918,3356.6633
150919,1032.0096
150920,2681.7153
150921,1285.2639
150922,2835.6353
150923,1537.0646
150924,5635.4165
150925,252.57079
150926,2378.8806
150927,3609.2717
150928,20319.084
150929,3819.426
150930,14103.731
150931,7259.095
150932,470.0376
150933,8149.8667
150934,1579.4065
150935,5809.165
150936,962.5556
150937,558.285
150938,1431.9829
150939,5547.8916
150940,7665.906
150941,4667.1416
150942,4686.73
150943,1942.8868
150944,9407.157
150945,4424.9194
150946,1390.925
150947,4309.962
150948,4631.911
150949,76089.836
150950,8649.876
150951,6926.5527
150952,2276.7002
150953,2268.4514
150954,6244.5166
150955,8249.871
150956,3253.8506
150957,10181.552
150958,1018.301
150959,2519.2268
150960,10835.145
150961,1992.3552
150962,7257.896
150963,1624.3447
150964,1301.6116
150965,1288.6744
150966,16018.334
150967,3942.699
150968,2767.4248
150969,812.6216
150970,1126.1195
150971,2184.6587
150972,4847.2812
150973,9375.474
150974,6385.7505
150975,10549.657
150976,296.30283
150977,13981.617
150978,266.73666
150979,339.71326
150980,2775.43
150981,1537.5494
150982,5939.541
150983,1684.573
150984,3496.4805
150985,32731.012
150986,4492.9863
150987,3001.3848
150988,1618.0052
150989,11285.709
150990,3104.6118
150991,5757.1875
150992,1218.8544
150993,811.8474
150994,2135.1504
150995,3988.9187
150996,943.7711
150997,5529.2285
150998,3571.338
150999,10173.067
151000,852.847
151001,327.17404
151002,2609.843
151003,57.252056
151004,4411.855
151005,1022.3303
151006,5852.962
151007,1707.0587
151008,13973.327
151009,1262.8318
151010,254.28934
151011,4744.701
151012,377.02634
151013,11229.87
151014,20273.451
151015,1448.7122
151016,2528.723
151017,1495.943
151018,2520.649
151019,4763.97
151020,1845.9337
151021,765.8571
151022,780.47284
151023,5078.0522
151024,17079.91
151025,2490.119
151026,5018.8696
151027,7092.0225
151028,1711.0857
151029,5521.3096
151030,7509.408
151031,613.1564
151032,762.90753
151033,13909.09
151034,3071.3281
151035,1861.4554
151036,935.17096
151037,648.6637
151038,12305.732
151039,648.4791
151040,15938.044
151041,1587.3687
151042,359.27457
151043,108.81792
151044,3209.804
151045,304.42813
151046,10204.489
151047,1079.2102
151048,6468.1475
151049,498.46985
151050,2628.148
151051,18663.674
151052,2296.7852
151053,3492.411
151054,3843.187
151055,512.4359
151056,480.21878
151057,6133.129
151058,1487.1683
151059,14347.434
151060,3147.972
151061,2098.6555
151062,3110.15
151063,7989.234
151064,6506.2983
151065,661.30066
151066,17599.033
151067,8194.033
151068,7499.4155
151069,648.44965
151070,3262.2673
151071,11377.286
151072,1922.7784
151073,1878.9965
151074,906.62317
151075,174.04242
151076,895.29614
151077,1415.0663
151078,8466.813
151079,2403.7249
151080,4101.124
151081,943.71716
151082,2731.4612
151083,11932.73
151084,804.4097
151085,1565.0865
151086,3953.9697
151087,32112.773
151088,760.5605
151089,1532.9259
151090,5061.7026
151091,266.88712
151092,1145.1007
151093,11358.055
151094,17721.023
151095,4521.9893
151096,1813.9463
151097,6478.344
151098,787.71454
151099,3277.2898
151100,3980.0056
151101,1610.5667
151102,23115.268
151103,16453.943
151104,1482.4132
151105,779.03754
151106,1155.7292
151107,19352.787
151108,1598.5165
151109,1838.0549
151110,2358.9993
151111,256.50098
151112,448.46527
151113,5706.781
151114,434.27118
151115,7304.8794
151116,5144.2773
151117,10453.627
151118,1229.7109
151119,23305.418
151120,16955.568
151121,4856.144
151122,2404.9438
151123,2513.457
151124,6487.5312
151125,2471.6687
151126,9992.932
151127,7198.783
151128,8285.859
151129,36.08356
151130,11045.665
151131,6486.7627
151132,4525.732
151133,2366.7336
151134,8281.833
151135,11885.452
151136,3308.4739
151137,1595.8923
151138,22258.025
151139,8333.712
151140,6718.273
151141,1945.6768
151142,5546.1963
151143,1604.988
151144,1397.7094
151145,12272.179
151146,6682.302
151147,7142.647
151148,706.17487
151149,1042.1621
151150,4049.8022
151151,2798.8806
151152,2641.872
151153,305.65594
151154,1465.6111
151155,1134.2236
151156,11583.702
151157,11431.716
151158,2313.8499
151159,366.03232
151160,337.5773
151161,7962.175
151162,585.39685
151163,2501.022
151164,305.78763
151165,1529.0238
151166,6679.611
151167,7240.7607
151168,4736.4014
151169,15628.936
151170,5192.471
151171,10460.46
151172,574.8605
151173,1655.1748
151174,2263.0754
151175,816.7068
151176,7030.3804
151177,1713.0385
151178,1105.9275
151179,5068.3657
151180,12343.764
151181,6259.873
151182,839.3085
151183,3729.583
151184,7872.396
151185,12329.458
151186,1266.4335
151187,3026.4556
151188,20338.607
151189,13900.95
151190,2129.1716
151191,1348.5043
151192,2853.281
151193,943.4885
151194,1341.5295
151195,1291.8518
151196,5282.2505
151197,2617.1707
151198,627.0006
151199,6668.1045
151200,8074.6157
151201,1426.3447
151202,738.0323
151203,1848.9534
151204,8412.075
151205,31713.814
151206,12199.142
151207,11026.011
151208,9272.44
151209,1355.5802
151210,999.4369
151211,14360.0625
151212,10210.381
151213,11454.209
151214,10032.689
151215,7611.3184
151216,9896.286
151217,13160.292
151218,361.59756
151219,7102.8076
151220,923.5847
151221,2658.4868
151222,1360.6334
151223,23166.219
151224,18205.14
151225,1308.0454
151226,1174.6401
151227,9824.3545
151228,4046.8015
151229,262.87296
151230,7345.197
151231,2317.3647
151232,12238.184
151233,4909.081
151234,8212.575
151235,6764.7065
151236,2504.981
151237,8962.332
151238,1425.2146
151239,2089.6052
151240,14004.447
151241,8600.476
151242,15063.919
151243,11830.434
151244,4480.319
151245,17545.49
151246,2697.9175
151247,8526.532
151248,528.14874
151249,4499.172
151250,2863.4263
151251,1030.8007
151252,1707.2858
151253,3245.8381
151254,136.57124
151255,2740.78
151256,2971.3992
151257,5451.618
151258,9047.056
151259,9830.263
151260,9289.22
151261,7204.643
151262,34794.305
151263,5518.4614
151264,4998.04
151265,677.3515
151266,4538.2114
151267,699.7744
151268,2858.5308
151269,1287.732
151270,1430.4258
151271,1088.3112
151272,4885.402
151273,13.852982
151274,9139.672
151275,12332.249
151276,5175.9907
151277,8090.0757
151278,6453.392
151279,598.8118
151280,309.28674
151281,2254.6062
151282,5391.2764
151283,1191.8269
151284,931.9957
151285,5704.7256
151286,7128.6685
151287,2186.747
151288,7081.894
151289,7445.8286
151290,5659.5024
151291,834.14624
151292,13810.666
151293,1501.6758
151294,8148.1235
151295,889.72406
151296,3255.1665
151297,3811.009
151298,1142.172
151299,4109.3647
151300,14116.705
151301,407.7369
151302,7641.114
151303,771.55536
151304,734.60504
151305,2732.147
151306,8000.4854
151307,3762.4119
151308,4158.687
151309,3941.222
151310,1457.5122
151311,387.27344
151312,3102.27
151313,691.8372
151314,818.07764
151315,1343.7291
151316,8360.761
151317,17988.242
151318,6134.9604
151319,8686.494
151320,1714.2711
151321,19838.277
151322,26919.7
151323,1885.9802
151324,8584.637
151325,783.9034
151326,1699.6167
151327,2789.0396
151328,429.38806
151329,352.28934
151330,2890.5684
151331,4361.412
151332,1367.9689
151333,26075.104
151334,4386.201
151335,12987.018
151336,11181.824
151337,3135.1416
151338,9429.777
151339,4832.0977
151340,8563.721
151341,4237.303
151342,1639.1183
151343,14246.827
151344,1788.6763
151345,3514.1873
151346,13204.145
151347,3795.147
151348,2881.2598
151349,1540.4874
151350,2109.5793
151351,1980.0105
151352,1664.2812
151353,2593.2283
151354,2463.1697
151355,1315.5431
151356,20220.674
151357,1234.261
151358,4845.421
151359,13181.781
151360,15067.567
151361,4243.479
151362,10465.684
151363,2198.1692
151364,1163.26
151365,5017.0635
151366,1249.1089
151367,18313.973
151368,2808.0444
151369,7897.1997
151370,1960.1154
151371,2292.5347
151372,2077.6145
151373,1667.0397
151374,9638.039
151375,9160.69
151376,1755.9501
151377,7551.2456
151378,4116.043
151379,7518.72
151380,14364.469
151381,4379.701
151382,9972.044
151383,21128.705
151384,2622.774
151385,2055.044
151386,827.0505
151387,3503.6045
151388,8551.612
151389,3857.3057
151390,8638.429
151391,664.1676
151392,735.59015
151393,3458.5396
151394,6174.483
151395,562.42017
151396,9129.788
151397,5287.253
151398,7442.248
151399,8295.234
151400,3121.0798
151401,1398.797
151402,1211.9946
151403,4131.339
151404,4138.505
151405,24384.385
151406,2820.8801
151407,8198.666
151408,8833.405
151409,655.5377
151410,7614.243
151411,1877.0427
151412,2493.7815
151413,6238.4556
151414,6919.6216
151415,1441.765
151416,149.59424
151417,7912.003
151418,519.4251
151419,5003.1416
151420,1375.4714
151421,1441.5804
151422,6614.172
151423,2163.1697
151424,699.87085
151425,8513.432
151426,1751.3956
151427,14488.813
151428,9285.003
151429,1769.9694
151430,8420.155
151431,724.81195
151432,6344.016
151433,4104.315
151434,1017.47723
151435,1442.7607
151436,2323.3538
151437,1289.8142
151438,1106.9182
151439,1478.1849
151440,1494.311
151441,3583.915
151442,2384.57
151443,1940.214
151444,2405.0862
151445,1825.1902
151446,1617.6433
151447,5580.057
151448,5296.6587
151449,3084.4656
151450,16272.936
151451,1682.0074
151452,1346.2953
151453,106.453835
151454,264.89563
151455,29044.809
151456,3835.6934
151457,8090.52
151458,556.9462
151459,1115.9181
151460,5590.1206
151461,4529.3364
151462,1487.3516
151463,1814.9207
151464,6592.4756
151465,8710.027
151466,2397.5522
151467,495.72723
151468,1907.6532
151469,10690.019
151470,384.67276
151471,4549.875
151472,5069.3413
151473,9407.886
151474,20169.545
151475,10798.2295
151476,2029.0901
151477,5849.588
151478,9425.067
151479,869.99866
151480,547.10223
151481,178.15662
151482,1646.9427
151483,21996.213
151484,1649.971
151485,962.3488
151486,7907.357
151487,1019.70184
151488,2087.849
151489,3389.2327
151490,12728.507
151491,4383.5674
151492,704.3471
151493,5358.206
151494,73595.695
151495,3625.61
151496,2387.6746
151497,16769.68
151498,14929.661
151499,752.95245
151500,25093.816
151501,3055.2205
151502,27797.807
151503,131.50627
151504,2556.9575
151505,1512.8057
151506,4172.7886
151507,3711.0208
151508,1583.9308
151509,5442.3745
151510,6763.548
151511,65.111374
151512,12110.268
151513,1322.0199
151514,1746.199
151515,10917.797
151516,1638.8341
151517,8091.049
151518,1407.8745
151519,1590.7073
151520,186.56854
151521,1828.6005
151522,2113.9453
151523,8332.803
151524,556.4093
151525,12996.166
151526,6286.9575
151527,8270.083
151528,2091.896
151529,240.90367
151530,9004.468
151531,487.2831
151532,1437.433
151533,5098.3193
151534,10016.529
151535,1388.7139
151536,1526.8937
151537,4326.32
151538,3978.8071
151539,13912.939
151540,10089.867
151541,5085.1636
151542,1545.5616
151543,3189.661
151544,3298.2012
151545,1516.6335
151546,2368.6348
151547,1040.2512
151548,3523.6055
151549,2332.8684
151550,1560.719
151551,7585.3525
151552,8690.109
151553,1293.3857
151554,7168.2554
151555,1839.2336
151556,6424.1655
151557,6581.5815
151558,9267.245
151559,1659.997
151560,10226.947
151561,8017.069
151562,2576.8884
151563,6335.918
151564,26081.996
151565,2085.5557
151566,496.9089
151567,1918.5239
151568,4710.6436
151569,11764.602
151570,6841.0186
151571,13299.187
151572,6269.6763
151573,3121.139
151574,1143.0494
151575,1538.624
151576,4330.885
151577,2110.1526
151578,6064.385
151579,873.0657
151580,1661.8462
151581,4737.4697
151582,1268.195
151583,372.62265
151584,10797.595
151585,1805.3713
151586,4424.605
151587,31528.516
151588,10507.856
151589,154.04857
151590,1843.0195
151591,16662.201
151592,1478.8977
151593,389.94058
151594,3592.6072
151595,17598.553
151596,710.91565
151597,3076.8179
151598,1717.1642
151599,13382.109
151600,21378.084
151601,2094.4844
151602,4321.8057
151603,2122.566
151604,7862.137
151605,2478.466
151606,1827.4613
151607,993.5498
151608,12954.943
151609,538.80725
151610,840.1725
151611,29445.87
151612,5294.2866
151613,9792.203
151614,3454.5933
151615,5588.0103
151616,1048.4958
151617,129.21777
151618,4187.26
151619,3431.6782
151620,1340.859
151621,5769.198
151622,1321.7931
151623,6062.6025
151624,29958.277
151625,762.4161
151626,1187.871
151627,2946.5156
151628,3777.894
151629,3438.5435
151630,3831.0208
151631,3847.0002
151632,14485.725
151633,3928.7383
151634,2462.164
151635,14514.802
151636,8656.997
151637,277.1668
151638,10872.561
151639,912.1291
151640,19910.84
151641,11900.399
151642,1575.1903
151643,10619.097
151644,6206.928
151645,6922.546
151646,732.71466
151647,4715.786
151648,7501.5645
151649,3940.29
151650,9915.998
151651,2723.1655
151652,3136.0676
151653,941.28845
151654,6007.9883
151655,21866.535
151656,1469.9125
151657,8431.222
151658,1258.874
151659,4211.451
151660,7046.315
151661,19513.646
