SaleID,price
151473,8383.284
151474,20630.195
151475,10970.423
151476,1092.1672
151477,6243.735
151478,9771.899
151479,913.8515
151480,575.9925
151481,127.325294
151482,1822.8278
151483,22934.938
151484,1846.2786
151485,934.4478
151486,6782.0156
151487,1044.4889
151488,2063.8577
151489,3150.253
151490,12102.737
151491,3526.7273
151492,686.68134
151493,5230.212
151494,75065.3
151495,3228.7927
151496,2343.6843
151497,18352.701
151498,13286.582
151499,514.1101
151500,24752.812
151501,3063.244
151502,28845.176
151503,119.30033
151504,2630.7305
151505,1438.9683
151506,4163.9897
151507,3617.431
151508,1333.3016
151509,6026.907
151510,6361.279
151511,155.0979
151512,11428.731
151513,1381.579
151514,989.141
151515,10788.457
151516,1708.5083
151517,7963.668
151518,1308.4393
151519,1600.2017
151520,275.35654
151521,1936.2338
151522,2030.8541
151523,8973.715
151524,660.78564
151525,16091.949
151526,6487.7354
151527,9233.066
151528,2240.5554
151529,298.7919
151530,8477.058
151531,380.61646
151532,1279.5438
151533,5365.328
151534,12366.449
151535,1501.9827
151536,1482.5662
151537,4490.499
151538,4132.966
151539,13145.717
151540,9943.046
151541,5414.296
151542,1448.9724
151543,3675.3586
151544,3220.4443
151545,1650.874
151546,2350.2744
151547,1150.2401
151548,3581.326
151549,2397.8767
151550,1538.0682
151551,7580.768
151552,8395.757
151553,1333.6361
151554,7016.802
151555,2046.917
151556,6415.337
151557,6598.4927
151558,9376.664
151559,1482.553
151560,9214.49
151561,7891.788
151562,2474.199
151563,6398.015
151564,27340.68
151565,2144.2158
151566,538.695
151567,1741.301
151568,4840.5215
151569,12498.948
151570,6883.988
151571,13348.95
151572,6450.5063
151573,3153.8455
151574,1205.445
151575,1576.6033
151576,4554.202
151577,1702.931
151578,5928.107
151579,996.5339
151580,1530.943
151581,4293.879
151582,1164.3052
151583,446.69247
151584,11626.309
151585,1824.8308
151586,4956.9146
151587,32242.95
151588,10296.125
151589,196.85858
151590,1931.3226
151591,16492.621
151592,1411.0977
151593,403.0022
151594,3580.9746
151595,17911.258
151596,707.3395
151597,3209.4182
151598,2118.287
151599,13761.938
151600,23379.346
151601,2559.8892
151602,4097.1313
151603,2693.2793
151604,8512.536
151605,2582.5273
151606,1789.6268
151607,809.85394
151608,12478.212
151609,638.9873
151610,831.1123
151611,27756.436
151612,4921.9575
151613,10066.115
151614,3907.7178
151615,4865.5747
151616,988.62646
151617,355.5243
151618,3883.1267
151619,2981.7913
151620,1259.2865
151621,5307.335
151622,1202.7
151623,6493.0747
151624,29084.736
151625,727.65216
151626,1128.0845
151627,2960.292
151628,3719.8838
151629,3410.571
151630,3752.0144
151631,4019.9023
151632,15759.255
151633,3247.9678
151634,2024.7572
151635,15776.203
151636,9429.688
151637,331.3826
151638,10592.983
151639,945.672
151640,19556.623
151641,10805.202
151642,1493.5472
151643,10260.84
151644,5620.037
151645,7153.673
151646,1840.3065
151647,4588.6367
151648,7568.968
151649,4059.4229
151650,8388.108
151651,2571.3953
151652,2830.3909
151653,835.0297
151654,6081.054
151655,20527.56
151656,1525.2504
151657,8640.915
151658,961.5955
151659,5233.3423
151660,6412.5664
151661,20099.049
